"";"Program.kreditiranja";"Korisnik.kredita";"Odobreno.KN";"Godina";"OIB";"sus"
"286";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";1112636;NA;14036333877;0
"287";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";630494;NA;14036333877;0
"288";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";704670;NA;14036333877;0
"289";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";519230;NA;14036333877;0
"290";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";296703;NA;14036333877;0
"291";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";3337909;NA;14036333877;0
"292";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";1572526;NA;14036333877;0
"293";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";363461;NA;14036333877;0
"294";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";2982646;NA;14036333877;0
"295";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";7157960;NA;14036333877;0
"296";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";1544217;NA;14036333877;0
"297";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";4352000;NA;14036333877;0
"298";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";5563181;NA;14036333877;0
"299";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";4e+05;NA;14036333877;0
"300";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";1853591;NA;14036333877;0
"301";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";1236000;NA;14036333877;0
"302";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";384000;NA;14036333877;0
"303";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";385714;NA;14036333877;0
"304";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";450000;NA;14036333877;0
"305";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";384735;NA;14036333877;0
"306";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";4e+05;NA;14036333877;0
"307";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";4330000;NA;14036333877;0
"308";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";375000;NA;14036333877;0
"309";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";293610;NA;14036333877;0
"310";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";210000;NA;14036333877;0
"311";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";6192200;NA;14036333877;0
"312";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";390000;NA;14036333877;0
"313";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";3e+05;NA;14036333877;0
"314";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";845604;NA;14036333877;0
"315";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";210802;NA;14036333877;0
"316";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";4800000;NA;14036333877;0
"317";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";1480000;NA;14036333877;0
"318";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";455500;NA;14036333877;0
"319";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";613300;NA;14036333877;0
"320";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";4e+05;NA;14036333877;0
"321";"Malo i srednje poduzetništvo";"ADDIKO BANK D.D.";105000;NA;14036333877;0
"322";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";185439;NA;14036333877;0
"323";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"324";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"325";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";267033;NA;14036333877;0
"326";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"327";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"328";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"329";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";927197;NA;14036333877;0
"330";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"331";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";74176;NA;14036333877;0
"332";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"333";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"334";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";593406;NA;14036333877;0
"335";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"336";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";741757;NA;14036333877;0
"337";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";296703;NA;14036333877;0
"338";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";111264;NA;14036333877;0
"339";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";704670;NA;14036333877;0
"340";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"341";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";1238735;NA;14036333877;0
"342";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";111264;NA;14036333877;0
"343";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"344";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";815933;NA;14036333877;0
"345";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";393131;NA;14036333877;0
"346";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";815933;NA;14036333877;0
"347";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";165412;NA;14036333877;0
"348";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";445054;NA;14036333877;0
"349";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";148352;NA;14036333877;0
"350";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"351";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"352";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";415384;NA;14036333877;0
"353";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";373178;NA;14036333877;0
"354";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"355";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";51181;NA;14036333877;0
"356";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"357";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";1483515;NA;14036333877;0
"358";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";1854394;NA;14036333877;0
"359";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";786263;NA;14036333877;0
"360";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";103846;NA;14036333877;0
"361";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"362";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"363";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"364";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";304121;NA;14036333877;0
"365";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"366";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";140934;NA;14036333877;0
"367";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"368";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";1038460;NA;14036333877;0
"369";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";103846;NA;14036333877;0
"370";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";519230;NA;14036333877;0
"371";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";370879;NA;14036333877;0
"372";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";407967;NA;14036333877;0
"373";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";1854394;NA;14036333877;0
"374";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";111264;NA;14036333877;0
"375";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";148352;NA;14036333877;0
"376";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"377";"Mikro, mali i srednji poduzetnici uz potporu EU";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"378";"Mikrokreditiranje";"ADDIKO BANK D.D.";163187;NA;14036333877;0
"379";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"380";"Mikrokreditiranje";"ADDIKO BANK D.D.";927197;NA;14036333877;0
"381";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"382";"Mikrokreditiranje";"ADDIKO BANK D.D.";667582;NA;14036333877;0
"383";"Mikrokreditiranje";"ADDIKO BANK D.D.";304121;NA;14036333877;0
"384";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"385";"Mikrokreditiranje";"ADDIKO BANK D.D.";927197;NA;14036333877;0
"386";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"387";"Mikrokreditiranje";"ADDIKO BANK D.D.";474725;NA;14036333877;0
"388";"Mikrokreditiranje";"ADDIKO BANK D.D.";392574;NA;14036333877;0
"389";"Mikrokreditiranje";"ADDIKO BANK D.D.";433409;NA;14036333877;0
"390";"Mikrokreditiranje";"ADDIKO BANK D.D.";355246;NA;14036333877;0
"391";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"392";"Mikrokreditiranje";"ADDIKO BANK D.D.";927197;NA;14036333877;0
"393";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"394";"Mikrokreditiranje";"ADDIKO BANK D.D.";467307;NA;14036333877;0
"395";"Mikrokreditiranje";"ADDIKO BANK D.D.";504395;NA;14036333877;0
"396";"Mikrokreditiranje";"ADDIKO BANK D.D.";519230;NA;14036333877;0
"397";"Mikrokreditiranje";"ADDIKO BANK D.D.";548901;NA;14036333877;0
"398";"Mikrokreditiranje";"ADDIKO BANK D.D.";267033;NA;14036333877;0
"399";"Mikrokreditiranje";"ADDIKO BANK D.D.";370879;NA;14036333877;0
"400";"Mikrokreditiranje";"ADDIKO BANK D.D.";523123;NA;14036333877;0
"401";"Mikrokreditiranje";"ADDIKO BANK D.D.";927197;NA;14036333877;0
"402";"Mikrokreditiranje";"ADDIKO BANK D.D.";741757;NA;14036333877;0
"403";"Mikrokreditiranje";"ADDIKO BANK D.D.";151764;NA;14036333877;0
"404";"Mikrokreditiranje";"ADDIKO BANK D.D.";498758;NA;14036333877;0
"405";"Mikrokreditiranje";"ADDIKO BANK D.D.";927197;NA;14036333877;0
"406";"Mikrokreditiranje";"ADDIKO BANK D.D.";927197;NA;14036333877;0
"407";"Mikrokreditiranje";"ADDIKO BANK D.D.";118681;NA;14036333877;0
"408";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"409";"Mikrokreditiranje";"ADDIKO BANK D.D.";407967;NA;14036333877;0
"410";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"411";"Mikrokreditiranje";"ADDIKO BANK D.D.";267033;NA;14036333877;0
"412";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"413";"Mikrokreditiranje";"ADDIKO BANK D.D.";684271;NA;14036333877;0
"414";"Mikrokreditiranje";"ADDIKO BANK D.D.";519230;NA;14036333877;0
"415";"Mikrokreditiranje";"ADDIKO BANK D.D.";111264;NA;14036333877;0
"416";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"417";"Mikrokreditiranje";"ADDIKO BANK D.D.";426511;NA;14036333877;0
"418";"Mikrokreditiranje";"ADDIKO BANK D.D.";927197;NA;14036333877;0
"419";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"420";"Mikrokreditiranje";"ADDIKO BANK D.D.";200275;NA;14036333877;0
"421";"Mikrokreditiranje";"ADDIKO BANK D.D.";118681;NA;14036333877;0
"422";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"423";"Mikrokreditiranje";"ADDIKO BANK D.D.";111264;NA;14036333877;0
"424";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"425";"Mikrokreditiranje";"ADDIKO BANK D.D.";927197;NA;14036333877;0
"426";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"427";"Mikrokreditiranje";"ADDIKO BANK D.D.";185439;NA;14036333877;0
"428";"Mikrokreditiranje";"ADDIKO BANK D.D.";74176;NA;14036333877;0
"429";"Mikrokreditiranje";"ADDIKO BANK D.D.";111264;NA;14036333877;0
"430";"Mikrokreditiranje";"ADDIKO BANK D.D.";118681;NA;14036333877;0
"431";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"432";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"433";"Mikrokreditiranje";"ADDIKO BANK D.D.";133516;NA;14036333877;0
"434";"Mikrokreditiranje";"ADDIKO BANK D.D.";89011;NA;14036333877;0
"435";"Mikrokreditiranje";"ADDIKO BANK D.D.";741757;NA;14036333877;0
"436";"Mikrokreditiranje";"ADDIKO BANK D.D.";927197;NA;14036333877;0
"437";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"438";"Mikrokreditiranje";"ADDIKO BANK D.D.";111264;NA;14036333877;0
"439";"Mikrokreditiranje";"ADDIKO BANK D.D.";218818;NA;14036333877;0
"440";"Mikrokreditiranje";"ADDIKO BANK D.D.";163187;NA;14036333877;0
"441";"Mikrokreditiranje";"ADDIKO BANK D.D.";200275;NA;14036333877;0
"442";"Mikrokreditiranje";"ADDIKO BANK D.D.";445054;NA;14036333877;0
"443";"Mikrokreditiranje";"ADDIKO BANK D.D.";89011;NA;14036333877;0
"444";"Mikrokreditiranje";"ADDIKO BANK D.D.";74176;NA;14036333877;0
"445";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"446";"Mikrokreditiranje";"ADDIKO BANK D.D.";415384;NA;14036333877;0
"447";"Mikrokreditiranje";"ADDIKO BANK D.D.";263324;NA;14036333877;0
"448";"Mikrokreditiranje";"ADDIKO BANK D.D.";927197;NA;14036333877;0
"449";"Mikrokreditiranje";"ADDIKO BANK D.D.";118681;NA;14036333877;0
"450";"Mikrokreditiranje";"ADDIKO BANK D.D.";74176;NA;14036333877;0
"451";"Mikrokreditiranje";"ADDIKO BANK D.D.";103846;NA;14036333877;0
"452";"Mikrokreditiranje";"ADDIKO BANK D.D.";144643;NA;14036333877;0
"453";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"454";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"455";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"456";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"457";"Mikrokreditiranje";"ADDIKO BANK D.D.";155769;NA;14036333877;0
"458";"Mikrokreditiranje";"ADDIKO BANK D.D.";111264;NA;14036333877;0
"459";"Mikrokreditiranje";"ADDIKO BANK D.D.";927197;NA;14036333877;0
"460";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"461";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"462";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"463";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"464";"Mikrokreditiranje";"ADDIKO BANK D.D.";111264;NA;14036333877;0
"465";"Mikrokreditiranje";"ADDIKO BANK D.D.";430219;NA;14036333877;0
"466";"Mikrokreditiranje";"ADDIKO BANK D.D.";370879;NA;14036333877;0
"467";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"468";"Mikrokreditiranje";"ADDIKO BANK D.D.";927197;NA;14036333877;0
"469";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"470";"Mikrokreditiranje";"ADDIKO BANK D.D.";519230;NA;14036333877;0
"471";"Mikrokreditiranje";"ADDIKO BANK D.D.";185439;NA;14036333877;0
"472";"Mikrokreditiranje";"ADDIKO BANK D.D.";81593;NA;14036333877;0
"473";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"474";"Mikrokreditiranje";"ADDIKO BANK D.D.";437637;NA;14036333877;0
"475";"Mikrokreditiranje";"ADDIKO BANK D.D.";148352;NA;14036333877;0
"476";"Mikrokreditiranje";"ADDIKO BANK D.D.";927197;NA;14036333877;0
"477";"Mikrokreditiranje";"ADDIKO BANK D.D.";239588;NA;14036333877;0
"478";"Mikrokreditiranje";"ADDIKO BANK D.D.";185439;NA;14036333877;0
"479";"Mikrokreditiranje";"ADDIKO BANK D.D.";363461;NA;14036333877;0
"480";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"481";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"482";"Mikrokreditiranje";"ADDIKO BANK D.D.";81593;NA;14036333877;0
"483";"Mikrokreditiranje";"ADDIKO BANK D.D.";148352;NA;14036333877;0
"484";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"485";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"486";"Mikrokreditiranje";"ADDIKO BANK D.D.";185439;NA;14036333877;0
"487";"Mikrokreditiranje";"ADDIKO BANK D.D.";185439;NA;14036333877;0
"488";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"489";"Mikrokreditiranje";"ADDIKO BANK D.D.";509068;NA;14036333877;0
"490";"Mikrokreditiranje";"ADDIKO BANK D.D.";786263;NA;14036333877;0
"491";"Mikrokreditiranje";"ADDIKO BANK D.D.";207692;NA;14036333877;0
"492";"Mikrokreditiranje";"ADDIKO BANK D.D.";111264;NA;14036333877;0
"493";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"494";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"495";"Mikrokreditiranje";"ADDIKO BANK D.D.";200275;NA;14036333877;0
"496";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"497";"Mikrokreditiranje";"ADDIKO BANK D.D.";927197;NA;14036333877;0
"498";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"499";"Mikrokreditiranje";"ADDIKO BANK D.D.";215110;NA;14036333877;0
"500";"Mikrokreditiranje";"ADDIKO BANK D.D.";296703;NA;14036333877;0
"501";"Mikrokreditiranje";"ADDIKO BANK D.D.";155769;NA;14036333877;0
"502";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"503";"Mikrokreditiranje";"ADDIKO BANK D.D.";927197;NA;14036333877;0
"504";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"505";"Mikrokreditiranje";"ADDIKO BANK D.D.";272225;NA;14036333877;0
"506";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"507";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"508";"Mikrokreditiranje";"ADDIKO BANK D.D.";192857;NA;14036333877;0
"509";"Mikrokreditiranje";"ADDIKO BANK D.D.";148352;NA;14036333877;0
"510";"Mikrokreditiranje";"ADDIKO BANK D.D.";222527;NA;14036333877;0
"511";"Mikrokreditiranje";"ADDIKO BANK D.D.";886195;NA;14036333877;0
"512";"Mikrokreditiranje";"ADDIKO BANK D.D.";41002;NA;14036333877;0
"513";"Model A";"ADDIKO BANK D.D.";1600000;NA;14036333877;0
"514";"Model A";"ADDIKO BANK D.D.";1200000;NA;14036333877;0
"515";"Model A";"ADDIKO BANK D.D.";48000;NA;14036333877;0
"516";"Model A";"ADDIKO BANK D.D.";40000;NA;14036333877;0
"517";"Model A";"ADDIKO BANK D.D.";320000;NA;14036333877;0
"518";"Model A";"ADDIKO BANK D.D.";6e+05;NA;14036333877;0
"519";"Model A";"ADDIKO BANK D.D.";4e+05;NA;14036333877;0
"520";"Model A";"ADDIKO BANK D.D.";1200000;NA;14036333877;0
"521";"Model A";"ADDIKO BANK D.D.";8e+05;NA;14036333877;0
"522";"Model A";"ADDIKO BANK D.D.";1200000;NA;14036333877;0
"523";"Model A";"ADDIKO BANK D.D.";140000;NA;14036333877;0
"524";"Model A";"ADDIKO BANK D.D.";496000;NA;14036333877;0
"525";"Model A";"ADDIKO BANK D.D.";560000;NA;14036333877;0
"526";"Model A";"ADDIKO BANK D.D.";192000;NA;14036333877;0
"527";"Model A";"ADDIKO BANK D.D.";1200000;NA;14036333877;0
"528";"Model A";"ADDIKO BANK D.D.";1600000;NA;14036333877;0
"529";"Model A";"ADDIKO BANK D.D.";960000;NA;14036333877;0
"530";"Model A";"ADDIKO BANK D.D.";1800000;NA;14036333877;0
"531";"Model A";"ADDIKO BANK D.D.";1800000;NA;14036333877;0
"532";"Model A";"ADDIKO BANK D.D.";60000;NA;14036333877;0
"533";"Model A";"ADDIKO BANK D.D.";80000;NA;14036333877;0
"534";"Model A";"ADDIKO BANK D.D.";54993;NA;14036333877;0
"535";"Model A";"ADDIKO BANK D.D.";6e+05;NA;14036333877;0
"536";"Model A";"ADDIKO BANK D.D.";1600000;NA;14036333877;0
"537";"Model A";"ADDIKO BANK D.D.";4e+05;NA;14036333877;0
"538";"Model A";"ADDIKO BANK D.D.";4e+05;NA;14036333877;0
"539";"Model A";"ADDIKO BANK D.D.";340000;NA;14036333877;0
"540";"Model A";"ADDIKO BANK D.D.";86000;NA;14036333877;0
"541";"Model A";"ADDIKO BANK D.D.";8e+05;NA;14036333877;0
"542";"Model A";"ADDIKO BANK D.D.";3200000;NA;14036333877;0
"543";"Model A";"ADDIKO BANK D.D.";2e+05;NA;14036333877;0
"544";"Model A";"ADDIKO BANK D.D.";180000;NA;14036333877;0
"545";"Model A";"ADDIKO BANK D.D.";11624000;NA;14036333877;0
"546";"Model A";"ADDIKO BANK D.D.";120000;NA;14036333877;0
"547";"Model A";"ADDIKO BANK D.D.";480000;NA;14036333877;0
"548";"Model A";"ADDIKO BANK D.D.";280000;NA;14036333877;0
"549";"Model A";"ADDIKO BANK D.D.";2800000;NA;14036333877;0
"550";"Model A";"ADDIKO BANK D.D.";6e+05;NA;14036333877;0
"551";"Model A";"ADDIKO BANK D.D.";6e+05;NA;14036333877;0
"552";"Model A";"ADDIKO BANK D.D.";48000;NA;14036333877;0
"553";"Model A";"ADDIKO BANK D.D.";120000;NA;14036333877;0
"554";"Model A";"ADDIKO BANK D.D.";8e+05;NA;14036333877;0
"555";"Model A";"ADDIKO BANK D.D.";160000;NA;14036333877;0
"556";"Model A";"ADDIKO BANK D.D.";1200000;NA;14036333877;0
"557";"Model A";"ADDIKO BANK D.D.";4e+05;NA;14036333877;0
"558";"Model A";"ADDIKO BANK D.D.";320000;NA;14036333877;0
"559";"Model A";"ADDIKO BANK D.D.";240000;NA;14036333877;0
"560";"Model A";"ADDIKO BANK D.D.";2e+05;NA;14036333877;0
"561";"Model A";"ADDIKO BANK D.D.";4e+05;NA;14036333877;0
"562";"Model A";"ADDIKO BANK D.D.";6e+05;NA;14036333877;0
"563";"Model A";"ADDIKO BANK D.D.";2e+06;NA;14036333877;0
"564";"Model A";"ADDIKO BANK D.D.";160000;NA;14036333877;0
"565";"Model A";"ADDIKO BANK D.D.";120000;NA;14036333877;0
"566";"Model A";"ADDIKO BANK D.D.";8e+05;NA;14036333877;0
"567";"Model A";"ADDIKO BANK D.D.";3e+05;NA;14036333877;0
"568";"Model A";"ADDIKO BANK D.D.";8e+05;NA;14036333877;0
"569";"Model A";"ADDIKO BANK D.D.";4e+05;NA;14036333877;0
"570";"Model A";"ADDIKO BANK D.D.";6e+05;NA;14036333877;0
"571";"Model A";"ADDIKO BANK D.D.";2e+05;NA;14036333877;0
"572";"Model A";"ADDIKO BANK D.D.";8e+05;NA;14036333877;0
"573";"Model A";"ADDIKO BANK D.D.";292000;NA;14036333877;0
"574";"Model A";"ADDIKO BANK D.D.";320000;NA;14036333877;0
"575";"Model A";"ADDIKO BANK D.D.";440000;NA;14036333877;0
"576";"Model A";"ADDIKO BANK D.D.";120000;NA;14036333877;0
"577";"Model A";"ADDIKO BANK D.D.";1600000;NA;14036333877;0
